ベンダ,"GRAPHTEC Corporation"
モデル,"GL220"
バージョン,"Ver1.06  "
測定間隔,30s
測定点数,2774      
開始時刻,2015-05-13,15:04:37
終了時刻,2015-05-14,14:11:19
トリガ時刻,2015-05-13,15:04:42
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1," CH 1",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH2," CH 2",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH3," CH 3",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH4," CH 4",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH5," CH 5",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH6," CH 6",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH7," CH 7",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH8," CH 8",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH9," CH 9",DC,2V,Off,+1.0000,-1.0000,[ V]
CH10," CH10",DC,2V,Off,+1.0000,-1.0000,[ V]
Logic/Pulse,Off
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1  -10 ,Alarm Out
NO.,Time, ms,"degC","degC","degC","degC","degC","degC","degC","degC","V","V","A12345678910","AO1234"
      1982,2015/05/14 07:35:12,  0,+21.6,+25.4,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3980,LLLLLLLLLL,LLLL
      1983,2015/05/14 07:35:42,  0,+21.6,+25.3,+24.8,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3948,LLLLLLLLLL,LLLL
      1984,2015/05/14 07:36:12,  0,+21.6,+25.2,+24.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3913,LLLLLLLLLL,LLLL
      1985,2015/05/14 07:36:42,  0,+21.6,+25.2,+24.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3883,LLLLLLLLLL,LLLL
      1986,2015/05/14 07:37:12,  0,+21.6,+25.1,+24.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3685,LLLLLLLLLL,LLLL
      1987,2015/05/14 07:37:42,  0,+21.6,+25.1,+24.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3278,LLLLLLLLLL,LLLL
      1988,2015/05/14 07:38:12,  0,+21.6,+25.0,+24.8,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2990,LLLLLLLLLL,LLLL
      1989,2015/05/14 07:38:42,  0,+21.6,+24.9,+24.8,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2747,LLLLLLLLLL,LLLL
      1990,2015/05/14 07:39:12,  0,+21.6,+24.8,+24.9,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2560,LLLLLLLLLL,LLLL
      1991,2015/05/14 07:39:42,  0,+21.6,+24.8,+24.9,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2860,LLLLLLLLLL,LLLL
      1992,2015/05/14 07:40:12,  0,+21.6,+24.7,+25.0,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3442,LLLLLLLLLL,LLLL
      1993,2015/05/14 07:40:42,  0,+21.6,+24.6,+25.1,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4013,LLLLLLLLLL,LLLL
      1994,2015/05/14 07:41:12,  0,+21.6,+24.4,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4296,LLLLLLLLLL,LLLL
      1995,2015/05/14 07:41:42,  0,+21.6,+24.3,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4297,LLLLLLLLLL,LLLL
      1996,2015/05/14 07:42:12,  0,+21.6,+24.3,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4247,LLLLLLLLLL,LLLL
      1997,2015/05/14 07:42:42,  0,+21.6,+24.3,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4188,LLLLLLLLLL,LLLL
      1998,2015/05/14 07:43:12,  0,+21.6,+24.1,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4140,LLLLLLLLLL,LLLL
      1999,2015/05/14 07:43:42,  0,+21.6,+24.3,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4082,LLLLLLLLLL,LLLL
      2000,2015/05/14 07:44:12,  0,+21.6,+24.3,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4037,LLLLLLLLLL,LLLL
      2001,2015/05/14 07:44:42,  0,+21.6,+24.4,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3988,LLLLLLLLLL,LLLL
      2002,2015/05/14 07:45:12,  0,+21.6,+24.6,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3946,LLLLLLLLLL,LLLL
      2003,2015/05/14 07:45:42,  0,+21.6,+24.6,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3907,LLLLLLLLLL,LLLL
      2004,2015/05/14 07:46:12,  0,+21.6,+24.8,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.3871,LLLLLLLLLL,LLLL
      2005,2015/05/14 07:46:42,  0,+21.6,+24.8,+25.7,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.3838,LLLLLLLLLL,LLLL
      2006,2015/05/14 07:47:12,  0,+21.6,+24.9,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3767,LLLLLLLLLL,LLLL
      2007,2015/05/14 07:47:42,  0,+21.6,+25.0,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3328,LLLLLLLLLL,LLLL
      2008,2015/05/14 07:48:12,  0,+21.5,+25.1,+25.2,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.3050,LLLLLLLLLL,LLLL
      2009,2015/05/14 07:48:42,  0,+21.6,+25.1,+24.9,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2821,LLLLLLLLLL,LLLL
      2010,2015/05/14 07:49:12,  0,+21.5,+25.3,+24.8,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2696,LLLLLLLLLL,LLLL
      2011,2015/05/14 07:49:42,  0,+21.6,+25.4,+24.7,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3105,LLLLLLLLLL,LLLL
      2012,2015/05/14 07:50:12,  0,+21.6,+25.4,+24.7,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3646,LLLLLLLLLL,LLLL
      2013,2015/05/14 07:50:42,  0,+21.6,+25.4,+24.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4099,LLLLLLLLLL,LLLL
      2014,2015/05/14 07:51:12,  0,+21.6,+25.5,+24.8,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4194,LLLLLLLLLL,LLLL
      2015,2015/05/14 07:51:42,  0,+21.6,+25.5,+24.9,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4153,LLLLLLLLLL,LLLL
      2016,2015/05/14 07:52:12,  0,+21.6,+25.5,+24.9,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4104,LLLLLLLLLL,LLLL
      2017,2015/05/14 07:52:42,  0,+21.6,+25.5,+25.0,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4053,LLLLLLLLLL,LLLL
      2018,2015/05/14 07:53:12,  0,+21.6,+25.4,+25.0,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4007,LLLLLLLLLL,LLLL
      2019,2015/05/14 07:53:42,  0,+21.6,+25.5,+25.1,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3960,LLLLLLLLLL,LLLL
      2020,2015/05/14 07:54:12,  0,+21.6,+25.4,+25.2,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3920,LLLLLLLLLL,LLLL
      2021,2015/05/14 07:54:42,  0,+21.6,+25.3,+25.2,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3885,LLLLLLLLLL,LLLL
      2022,2015/05/14 07:55:12,  0,+21.6,+25.3,+25.3,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3851,LLLLLLLLLL,LLLL
      2023,2015/05/14 07:55:42,  0,+21.6,+25.1,+25.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3819,LLLLLLLLLL,LLLL
      2024,2015/05/14 07:56:12,  0,+21.6,+25.1,+25.4,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3789,LLLLLLLLLL,LLLL
      2025,2015/05/14 07:56:42,  0,+21.5,+25.0,+25.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3706,LLLLLLLLLL,LLLL
      2026,2015/05/14 07:57:12,  0,+21.5,+24.9,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3290,LLLLLLLLLL,LLLL
      2027,2015/05/14 07:57:42,  0,+21.6,+24.9,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3037,LLLLLLLLLL,LLLL
      2028,2015/05/14 07:58:12,  0,+21.5,+24.8,+25.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2779,LLLLLLLLLL,LLLL
      2029,2015/05/14 07:58:42,  0,+21.6,+24.8,+25.7,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2648,LLLLLLLLLL,LLLL
      2030,2015/05/14 07:59:12,  0,+21.6,+24.7,+25.7,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3038,LLLLLLLLLL,LLLL
      2031,2015/05/14 07:59:42,  0,+21.5,+24.6,+25.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3615,LLLLLLLLLL,LLLL
      2032,2015/05/14 08:00:12,  0,+21.6,+24.4,+25.2,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4138,LLLLLLLLLL,LLLL
      2033,2015/05/14 08:00:42,  0,+21.5,+24.4,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4225,LLLLLLLLLL,LLLL
      2034,2015/05/14 08:01:12,  0,+21.5,+24.3,+24.8,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4188,LLLLLLLLLL,LLLL
      2035,2015/05/14 08:01:42,  0,+21.5,+24.2,+24.7,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4132,LLLLLLLLLL,LLLL
      2036,2015/05/14 08:02:12,  0,+21.5,+24.1,+24.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4076,LLLLLLLLLL,LLLL
      2037,2015/05/14 08:02:42,  0,+21.5,+24.2,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4025,LLLLLLLLLL,LLLL
      2038,2015/05/14 08:03:12,  0,+21.5,+24.3,+24.8,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3981,LLLLLLLLLL,LLLL
      2039,2015/05/14 08:03:42,  0,+21.5,+24.4,+24.8,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3942,LLLLLLLLLL,LLLL
      2040,2015/05/14 08:04:12,  0,+21.5,+24.4,+24.8,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3903,LLLLLLLLLL,LLLL
      2041,2015/05/14 08:04:42,  0,+21.5,+24.5,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3869,LLLLLLLLLL,LLLL
      2042,2015/05/14 08:05:12,  0,+21.5,+24.7,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3836,LLLLLLLLLL,LLLL
      2043,2015/05/14 08:05:42,  0,+21.5,+24.8,+25.1,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3809,LLLLLLLLLL,LLLL
      2044,2015/05/14 08:06:12,  0,+21.5,+24.8,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3487,LLLLLLLLLL,LLLL
      2045,2015/05/14 08:06:42,  0,+21.5,+25.0,+25.2,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3138,LLLLLLLLLL,LLLL
      2046,2015/05/14 08:07:12,  0,+21.5,+25.0,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2907,LLLLLLLLLL,LLLL
      2047,2015/05/14 08:07:42,  0,+21.5,+25.1,+25.3,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2672,LLLLLLLLLL,LLLL
      2048,2015/05/14 08:08:12,  0,+21.5,+25.3,+25.4,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2750,LLLLLLLLLL,LLLL
      2049,2015/05/14 08:08:42,  0,+21.5,+25.4,+25.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3298,LLLLLLLLLL,LLLL
      2050,2015/05/14 08:09:12,  0,+21.6,+25.4,+25.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3840,LLLLLLLLLL,LLLL
      2051,2015/05/14 08:09:42,  0,+21.6,+25.5,+25.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4230,LLLLLLLLLL,LLLL
      2052,2015/05/14 08:10:12,  0,+21.6,+25.6,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4259,LLLLLLLLLL,LLLL
      2053,2015/05/14 08:10:42,  0,+21.6,+25.5,+25.7,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4215,LLLLLLLLLL,LLLL
      2054,2015/05/14 08:11:12,  0,+21.6,+25.5,+25.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4164,LLLLLLLLLL,LLLL
      2055,2015/05/14 08:11:42,  0,+21.5,+25.4,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4112,LLLLLLLLLL,LLLL
      2056,2015/05/14 08:12:12,  0,+21.5,+25.4,+25.1,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4065,LLLLLLLLLL,LLLL
      2057,2015/05/14 08:12:42,  0,+21.5,+25.3,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4023,LLLLLLLLLL,LLLL
      2058,2015/05/14 08:13:12,  0,+21.5,+25.3,+24.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3989,LLLLLLLLLL,LLLL
      2059,2015/05/14 08:13:42,  0,+21.5,+25.2,+24.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3952,LLLLLLLLLL,LLLL
      2060,2015/05/14 08:14:12,  0,+21.5,+25.2,+24.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3919,LLLLLLLLLL,LLLL
      2061,2015/05/14 08:14:42,  0,+21.5,+25.2,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3889,LLLLLLLLLL,LLLL
      2062,2015/05/14 08:15:12,  0,+21.5,+25.1,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3861,LLLLLLLLLL,LLLL
      2063,2015/05/14 08:15:42,  0,+21.5,+25.0,+24.9,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3727,LLLLLLLLLL,LLLL
      2064,2015/05/14 08:16:12,  0,+21.5,+25.0,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3249,LLLLLLLLLL,LLLL
      2065,2015/05/14 08:16:42,  0,+21.5,+24.9,+25.0,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3014,LLLLLLLLLL,LLLL
      2066,2015/05/14 08:17:12,  0,+21.5,+24.9,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2762,LLLLLLLLLL,LLLL
      2067,2015/05/14 08:17:42,  0,+21.5,+24.8,+25.1,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2629,LLLLLLLLLL,LLLL
      2068,2015/05/14 08:18:12,  0,+21.5,+24.7,+25.2,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3028,LLLLLLLLLL,LLLL
      2069,2015/05/14 08:18:42,  0,+21.5,+24.6,+25.3,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3631,LLLLLLLLLL,LLLL
      2070,2015/05/14 08:19:12,  0,+21.5,+24.6,+25.3,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4209,LLLLLLLLLL,LLLL
      2071,2015/05/14 08:19:42,  0,+21.5,+24.5,+25.4,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4345,LLLLLLLLLL,LLLL
      2072,2015/05/14 08:20:12,  0,+21.5,+24.4,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4303,LLLLLLLLLL,LLLL
      2073,2015/05/14 08:20:42,  0,+21.5,+24.2,+25.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4248,LLLLLLLLLL,LLLL
      2074,2015/05/14 08:21:12,  0,+21.5,+24.2,+25.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4194,LLLLLLLLLL,LLLL
      2075,2015/05/14 08:21:42,  0,+21.5,+24.2,+25.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4141,LLLLLLLLLL,LLLL
      2076,2015/05/14 08:22:12,  0,+21.5,+24.2,+25.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4085,LLLLLLLLLL,LLLL
      2077,2015/05/14 08:22:42,  0,+21.5,+24.3,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4038,LLLLLLLLLL,LLLL
      2078,2015/05/14 08:23:12,  0,+21.5,+24.5,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3995,LLLLLLLLLL,LLLL
      2079,2015/05/14 08:23:42,  0,+21.5,+24.5,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3961,LLLLLLLLLL,LLLL
      2080,2015/05/14 08:24:12,  0,+21.5,+24.6,+24.9,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3921,LLLLLLLLLL,LLLL
      2081,2015/05/14 08:24:42,  0,+21.5,+24.7,+24.8,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3889,LLLLLLLLLL,LLLL
      2082,2015/05/14 08:25:12,  0,+21.5,+24.8,+24.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3854,LLLLLLLLLL,LLLL
      2083,2015/05/14 08:25:42,  0,+21.5,+24.9,+24.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.3436,LLLLLLLLLL,LLLL
      2084,2015/05/14 08:26:12,  0,+21.5,+25.0,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3112,LLLLLLLLLL,LLLL
      2085,2015/05/14 08:26:42,  0,+21.5,+25.2,+24.8,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.2874,LLLLLLLLLL,LLLL
      2086,2015/05/14 08:27:12,  0,+21.5,+25.3,+24.9,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2697,LLLLLLLLLL,LLLL
      2087,2015/05/14 08:27:42,  0,+21.5,+25.4,+24.9,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3067,LLLLLLLLLL,LLLL
      2088,2015/05/14 08:28:12,  0,+21.5,+25.4,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3602,LLLLLLLLLL,LLLL
      2089,2015/05/14 08:28:42,  0,+21.5,+25.5,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4138,LLLLLLLLLL,LLLL
      2090,2015/05/14 08:29:12,  0,+21.5,+25.5,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4266,LLLLLLLLLL,LLLL
      2091,2015/05/14 08:29:42,  0,+21.5,+25.5,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4224,LLLLLLLLLL,LLLL
      2092,2015/05/14 08:30:12,  0,+21.5,+25.5,+25.3,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4172,LLLLLLLLLL,LLLL
      2093,2015/05/14 08:30:42,  0,+21.5,+25.5,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4115,LLLLLLLLLL,LLLL
      2094,2015/05/14 08:31:12,  0,+21.5,+25.5,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4063,LLLLLLLLLL,LLLL
      2095,2015/05/14 08:31:42,  0,+21.5,+25.4,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4008,LLLLLLLLLL,LLLL
      2096,2015/05/14 08:32:12,  0,+21.5,+25.4,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3965,LLLLLLLLLL,LLLL
      2097,2015/05/14 08:32:42,  0,+21.5,+25.3,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3922,LLLLLLLLLL,LLLL
      2098,2015/05/14 08:33:12,  0,+21.5,+25.3,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3884,LLLLLLLLLL,LLLL
      2099,2015/05/14 08:33:42,  0,+21.5,+25.3,+25.7,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3849,LLLLLLLLLL,LLLL
      2100,2015/05/14 08:34:12,  0,+21.5,+25.2,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3789,LLLLLLLLLL,LLLL
      2101,2015/05/14 08:34:42,  0,+21.5,+25.1,+25.3,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3315,LLLLLLLLLL,LLLL
      2102,2015/05/14 08:35:12,  0,+21.5,+25.0,+25.1,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3056,LLLLLLLLLL,LLLL
      2103,2015/05/14 08:35:42,  0,+21.5,+24.9,+24.9,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2836,LLLLLLLLLL,LLLL
      2104,2015/05/14 08:36:12,  0,+21.5,+24.9,+24.7,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2627,LLLLLLLLLL,LLLL
      2105,2015/05/14 08:36:42,  0,+21.5,+24.7,+24.6,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2922,LLLLLLLLLL,LLLL
      2106,2015/05/14 08:37:12,  0,+21.5,+24.7,+24.7,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3503,LLLLLLLLLL,LLLL
      2107,2015/05/14 08:37:42,  0,+21.5,+24.6,+24.7,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4086,LLLLLLLLLL,LLLL
      2108,2015/05/14 08:38:12,  0,+21.5,+24.5,+24.8,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4257,LLLLLLLLLL,LLLL
      2109,2015/05/14 08:38:42,  0,+21.5,+24.5,+24.9,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4224,LLLLLLLLLL,LLLL
      2110,2015/05/14 08:39:12,  0,+21.5,+24.3,+25.0,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4160,LLLLLLLLLL,LLLL
      2111,2015/05/14 08:39:42,  0,+21.5,+24.3,+25.0,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4098,LLLLLLLLLL,LLLL
      2112,2015/05/14 08:40:12,  0,+21.5,+24.3,+25.1,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4041,LLLLLLLLLL,LLLL
      2113,2015/05/14 08:40:42,  0,+21.5,+24.2,+25.2,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3987,LLLLLLLLLL,LLLL
      2114,2015/05/14 08:41:12,  0,+21.5,+24.3,+25.3,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3941,LLLLLLLLLL,LLLL
      2115,2015/05/14 08:41:42,  0,+21.5,+24.3,+25.3,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3898,LLLLLLLLLL,LLLL
      2116,2015/05/14 08:42:12,  0,+21.5,+24.5,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3850,LLLLLLLLLL,LLLL
      2117,2015/05/14 08:42:42,  0,+21.5,+24.6,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3811,LLLLLLLLLL,LLLL
      2118,2015/05/14 08:43:12,  0,+21.5,+24.7,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3771,LLLLLLLLLL,LLLL
      2119,2015/05/14 08:43:42,  0,+21.5,+24.8,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3737,LLLLLLLLLL,LLLL
