ベンダ,"GRAPHTEC Corporation"
モデル,"GL220"
バージョン,"Ver1.06  "
測定間隔,30s
測定点数,9057      
開始時刻,2015-05-15,10:21:40
終了時刻,2015-05-18,13:50:10
トリガ時刻,2015-05-15,10:21:50
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1," CH 1",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH2," CH 2",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH3," CH 3",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH4," CH 4",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH5," CH 5",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH6," CH 6",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH7," CH 7",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH8," CH 8",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH9," CH 9",DC,2V,Off,+1.0000,-1.0000,[ V]
CH10," CH10",DC,2V,Off,+1.0000,-1.0000,[ V]
Logic/Pulse,Off
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1  -10 ,Alarm Out
      5406,2015/05/17 07:24:20,  0,+21.0,+24.6,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3263,LLLLLLLLLL,LLLL
      5407,2015/05/17 07:24:50,  0,+21.0,+24.5,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3252,LLLLLLLLLL,LLLL
      5408,2015/05/17 07:25:20,  0,+20.9,+24.3,+24.7,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3239,LLLLLLLLLL,LLLL
      5409,2015/05/17 07:25:50,  0,+20.9,+24.3,+24.8,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3227,LLLLLLLLLL,LLLL
      5410,2015/05/17 07:26:20,  0,+20.9,+24.2,+24.8,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3215,LLLLLLLLLL,LLLL
      5411,2015/05/17 07:26:50,  0,+20.9,+24.4,+24.9,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3204,LLLLLLLLLL,LLLL
      5412,2015/05/17 07:27:20,  0,+20.9,+24.5,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3193,LLLLLLLLLL,LLLL
      5413,2015/05/17 07:27:50,  0,+20.9,+24.6,+25.0,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3183,LLLLLLLLLL,LLLL
      5414,2015/05/17 07:28:20,  0,+20.9,+24.6,+25.1,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3169,LLLLLLLLLL,LLLL
      5415,2015/05/17 07:28:50,  0,+20.9,+24.7,+25.1,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3158,LLLLLLLLLL,LLLL
      5416,2015/05/17 07:29:20,  0,+20.9,+24.8,+25.1,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3146,LLLLLLLLLL,LLLL
      5417,2015/05/17 07:29:50,  0,+20.9,+24.9,+25.1,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3137,LLLLLLLLLL,LLLL
      5418,2015/05/17 07:30:20,  0,+20.9,+24.9,+25.2,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3126,LLLLLLLLLL,LLLL
      5419,2015/05/17 07:30:50,  0,+20.9,+25.1,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3113,LLLLLLLLLL,LLLL
      5420,2015/05/17 07:31:20,  0,+20.9,+25.1,+25.4,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3100,LLLLLLLLLL,LLLL
      5421,2015/05/17 07:31:50,  0,+20.9,+25.3,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3088,LLLLLLLLLL,LLLL
      5422,2015/05/17 07:32:20,  0,+20.9,+25.3,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3077,LLLLLLLLLL,LLLL
      5423,2015/05/17 07:32:50,  0,+20.9,+25.4,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3063,LLLLLLLLLL,LLLL
      5424,2015/05/17 07:33:20,  0,+20.9,+25.5,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3052,LLLLLLLLLL,LLLL
      5425,2015/05/17 07:33:50,  0,+20.9,+25.5,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3041,LLLLLLLLLL,LLLL
      5426,2015/05/17 07:34:20,  0,+20.9,+25.5,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3028,LLLLLLLLLL,LLLL
      5427,2015/05/17 07:34:50,  0,+20.9,+25.5,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2994,LLLLLLLLLL,LLLL
      5428,2015/05/17 07:35:20,  0,+20.9,+25.5,+25.7,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2785,LLLLLLLLLL,LLLL
      5429,2015/05/17 07:35:50,  0,+20.9,+25.5,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2603,LLLLLLLLLL,LLLL
      5430,2015/05/17 07:36:20,  0,+20.9,+25.5,+25.2,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2445,LLLLLLLLLL,LLLL
      5431,2015/05/17 07:36:50,  0,+20.9,+25.4,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2305,LLLLLLLLLL,LLLL
      5432,2015/05/17 07:37:20,  0,+20.9,+25.3,+24.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2184,LLLLLLLLLL,LLLL
      5433,2015/05/17 07:37:50,  0,+20.9,+25.2,+24.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.2155,LLLLLLLLLL,LLLL
      5434,2015/05/17 07:38:20,  0,+20.9,+25.2,+24.4,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2393,LLLLLLLLLL,LLLL
      5435,2015/05/17 07:38:50,  0,+20.8,+25.1,+24.4,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2654,LLLLLLLLLL,LLLL
      5436,2015/05/17 07:39:20,  0,+20.9,+25.1,+24.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2860,LLLLLLLLLL,LLLL
      5437,2015/05/17 07:39:50,  0,+20.9,+25.0,+24.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2996,LLLLLLLLLL,LLLL
      5438,2015/05/17 07:40:20,  0,+20.9,+24.9,+24.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3090,LLLLLLLLLL,LLLL
      5439,2015/05/17 07:40:50,  0,+20.8,+24.9,+24.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3153,LLLLLLLLLL,LLLL
      5440,2015/05/17 07:41:20,  0,+20.9,+24.7,+24.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.3195,LLLLLLLLLL,LLLL
      5441,2015/05/17 07:41:50,  0,+20.9,+24.7,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3221,LLLLLLLLLL,LLLL
      5442,2015/05/17 07:42:20,  0,+20.9,+24.5,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3232,LLLLLLLLLL,LLLL
      5443,2015/05/17 07:42:50,  0,+20.9,+24.4,+24.9,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3234,LLLLLLLLLL,LLLL
      5444,2015/05/17 07:43:20,  0,+20.9,+24.4,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3231,LLLLLLLLLL,LLLL
      5445,2015/05/17 07:43:50,  0,+20.9,+24.4,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3220,LLLLLLLLLL,LLLL
      5446,2015/05/17 07:44:20,  0,+20.9,+24.1,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3203,LLLLLLLLLL,LLLL
      5447,2015/05/17 07:44:50,  0,+20.9,+24.2,+25.2,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3188,LLLLLLLLLL,LLLL
      5448,2015/05/17 07:45:20,  0,+20.8,+24.3,+25.2,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3171,LLLLLLLLLL,LLLL
      5449,2015/05/17 07:45:50,  0,+20.8,+24.4,+25.3,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3154,LLLLLLLLLL,LLLL
      5450,2015/05/17 07:46:20,  0,+20.9,+24.5,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3138,LLLLLLLLLL,LLLL
      5451,2015/05/17 07:46:50,  0,+20.9,+24.6,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3126,LLLLLLLLLL,LLLL
      5452,2015/05/17 07:47:20,  0,+20.9,+24.6,+25.5,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3109,LLLLLLLLLL,LLLL
      5453,2015/05/17 07:47:50,  0,+20.9,+24.8,+25.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3094,LLLLLLLLLL,LLLL
      5454,2015/05/17 07:48:20,  0,+20.9,+24.9,+25.6,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3079,LLLLLLLLLL,LLLL
      5455,2015/05/17 07:48:50,  0,+20.8,+24.9,+25.6,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3063,LLLLLLLLLL,LLLL
      5456,2015/05/17 07:49:20,  0,+20.9,+25.0,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3045,LLLLLLLLLL,LLLL
      5457,2015/05/17 07:49:50,  0,+20.8,+25.1,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2853,LLLLLLLLLL,LLLL
      5458,2015/05/17 07:50:20,  0,+20.8,+25.2,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2680,LLLLLLLLLL,LLLL
      5459,2015/05/17 07:50:50,  0,+20.8,+25.3,+25.1,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2525,LLLLLLLLLL,LLLL
      5460,2015/05/17 07:51:20,  0,+20.8,+25.4,+24.8,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2373,LLLLLLLLLL,LLLL
      5461,2015/05/17 07:51:50,  0,+20.8,+25.4,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2236,LLLLLLLLLL,LLLL
      5462,2015/05/17 07:52:20,  0,+20.8,+25.5,+24.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2222,LLLLLLLLLL,LLLL
      5463,2015/05/17 07:52:50,  0,+20.8,+25.5,+24.3,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2474,LLLLLLLLLL,LLLL
      5464,2015/05/17 07:53:20,  0,+20.8,+25.5,+24.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2725,LLLLLLLLLL,LLLL
      5465,2015/05/17 07:53:50,  0,+20.8,+25.5,+24.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2927,LLLLLLLLLL,LLLL
      5466,2015/05/17 07:54:20,  0,+20.8,+25.5,+24.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3051,LLLLLLLLLL,LLLL
      5467,2015/05/17 07:54:50,  0,+20.8,+25.4,+24.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3135,LLLLLLLLLL,LLLL
      5468,2015/05/17 07:55:20,  0,+20.8,+25.4,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3191,LLLLLLLLLL,LLLL
      5469,2015/05/17 07:55:50,  0,+20.8,+25.3,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3226,LLLLLLLLLL,LLLL
      5470,2015/05/17 07:56:20,  0,+20.8,+25.2,+24.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3246,LLLLLLLLLL,LLLL
      5471,2015/05/17 07:56:50,  0,+20.8,+25.1,+24.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3253,LLLLLLLLLL,LLLL
      5472,2015/05/17 07:57:20,  0,+20.8,+25.1,+24.9,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3250,LLLLLLLLLL,LLLL
      5473,2015/05/17 07:57:50,  0,+20.8,+25.0,+25.0,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3243,LLLLLLLLLL,LLLL
      5474,2015/05/17 07:58:20,  0,+20.8,+25.0,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3228,LLLLLLLLLL,LLLL
      5475,2015/05/17 07:58:50,  0,+20.8,+24.9,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3211,LLLLLLLLLL,LLLL
      5476,2015/05/17 07:59:20,  0,+20.8,+24.8,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3196,LLLLLLLLLL,LLLL
      5477,2015/05/17 07:59:50,  0,+20.8,+24.7,+25.3,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3179,LLLLLLLLLL,LLLL
      5478,2015/05/17 08:00:20,  0,+20.8,+24.7,+25.3,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3163,LLLLLLLLLL,LLLL
      5479,2015/05/17 08:00:50,  0,+20.8,+24.6,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3146,LLLLLLLLLL,LLLL
      5480,2015/05/17 08:01:20,  0,+20.8,+24.5,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0003,+0.3134,LLLLLLLLLL,LLLL
      5481,2015/05/17 08:01:50,  0,+20.8,+24.4,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3118,LLLLLLLLLL,LLLL
      5482,2015/05/17 08:02:20,  0,+20.8,+24.3,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3104,LLLLLLLLLL,LLLL
      5483,2015/05/17 08:02:50,  0,+20.8,+24.3,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3090,LLLLLLLLLL,LLLL
      5484,2015/05/17 08:03:20,  0,+20.8,+24.2,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3073,LLLLLLLLLL,LLLL
      5485,2015/05/17 08:03:50,  0,+20.8,+24.1,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2944,LLLLLLLLLL,LLLL
      5486,2015/05/17 08:04:20,  0,+20.8,+24.1,+25.4,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2757,LLLLLLLLLL,LLLL
      5487,2015/05/17 08:04:50,  0,+20.8,+24.3,+25.1,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2594,LLLLLLLLLL,LLLL
      5488,2015/05/17 08:05:20,  0,+20.8,+24.3,+24.9,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2439,LLLLLLLLLL,LLLL
      5489,2015/05/17 08:05:50,  0,+20.8,+24.5,+24.7,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2295,LLLLLLLLLL,LLLL
      5490,2015/05/17 08:06:20,  0,+20.8,+24.6,+24.5,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2279,LLLLLLLLLL,LLLL
      5491,2015/05/17 08:06:50,  0,+20.8,+24.6,+24.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2532,LLLLLLLLLL,LLLL
      5492,2015/05/17 08:07:20,  0,+20.8,+24.8,+24.4,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2789,LLLLLLLLLL,LLLL
      5493,2015/05/17 08:07:50,  0,+20.8,+24.9,+24.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2990,LLLLLLLLLL,LLLL
      5494,2015/05/17 08:08:20,  0,+20.8,+25.0,+24.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3114,LLLLLLLLLL,LLLL
      5495,2015/05/17 08:08:50,  0,+20.8,+25.0,+24.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3197,LLLLLLLLLL,LLLL
      5496,2015/05/17 08:09:20,  0,+20.8,+25.2,+24.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3249,LLLLLLLLLL,LLLL
      5497,2015/05/17 08:09:50,  0,+20.8,+25.3,+24.8,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3280,LLLLLLLLLL,LLLL
      5498,2015/05/17 08:10:20,  0,+20.8,+25.4,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3294,LLLLLLLLLL,LLLL
      5499,2015/05/17 08:10:50,  0,+20.8,+25.5,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3296,LLLLLLLLLL,LLLL
      5500,2015/05/17 08:11:20,  0,+20.8,+25.5,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3289,LLLLLLLLLL,LLLL
      5501,2015/05/17 08:11:50,  0,+20.8,+25.6,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3276,LLLLLLLLLL,LLLL
      5502,2015/05/17 08:12:20,  0,+20.9,+25.6,+25.2,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3261,LLLLLLLLLL,LLLL
      5503,2015/05/17 08:12:50,  0,+20.9,+25.6,+25.3,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3245,LLLLLLLLLL,LLLL
      5504,2015/05/17 08:13:20,  0,+20.9,+25.6,+25.3,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3229,LLLLLLLLLL,LLLL
      5505,2015/05/17 08:13:50,  0,+20.8,+25.5,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3213,LLLLLLLLLL,LLLL
      5506,2015/05/17 08:14:20,  0,+20.8,+25.4,+25.4,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3195,LLLLLLLLLL,LLLL
      5507,2015/05/17 08:14:50,  0,+20.8,+25.4,+25.5,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3180,LLLLLLLLLL,LLLL
      5508,2015/05/17 08:15:20,  0,+20.8,+25.3,+25.5,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3166,LLLLLLLLLL,LLLL
      5509,2015/05/17 08:15:50,  0,+20.9,+25.3,+25.6,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3148,LLLLLLLLLL,LLLL
      5510,2015/05/17 08:16:20,  0,+20.8,+25.2,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3136,LLLLLLLLLL,LLLL
      5511,2015/05/17 08:16:50,  0,+20.8,+25.2,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3101,LLLLLLLLLL,LLLL
      5512,2015/05/17 08:17:20,  0,+20.8,+25.1,+25.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2879,LLLLLLLLLL,LLLL
      5513,2015/05/17 08:17:50,  0,+20.8,+25.0,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2713,LLLLLLLLLL,LLLL
      5514,2015/05/17 08:18:20,  0,+20.9,+24.9,+25.0,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2541,LLLLLLLLLL,LLLL
      5515,2015/05/17 08:18:50,  0,+20.8,+24.9,+24.8,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2377,LLLLLLLLLL,LLLL
      5516,2015/05/17 08:19:20,  0,+20.8,+24.7,+24.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2240,LLLLLLLLLL,LLLL
      5517,2015/05/17 08:19:50,  0,+20.8,+24.7,+24.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2369,LLLLLLLLLL,LLLL
      5518,2015/05/17 08:20:20,  0,+20.8,+24.6,+24.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2655,LLLLLLLLLL,LLLL
      5519,2015/05/17 08:20:50,  0,+20.8,+24.5,+24.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2901,LLLLLLLLLL,LLLL
      5520,2015/05/17 08:21:20,  0,+20.8,+24.4,+24.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3075,LLLLLLLLLL,LLLL
      5521,2015/05/17 08:21:50,  0,+20.8,+24.4,+24.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3179,LLLLLLLLLL,LLLL
      5522,2015/05/17 08:22:20,  0,+20.8,+24.3,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3251,LLLLLLLLLL,LLLL
      5523,2015/05/17 08:22:50,  0,+20.8,+24.2,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3291,LLLLLLLLLL,LLLL
      5524,2015/05/17 08:23:20,  0,+20.8,+24.1,+24.8,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3313,LLLLLLLLLL,LLLL
      5525,2015/05/17 08:23:50,  0,+20.8,+24.2,+24.9,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3320,LLLLLLLLLL,LLLL
      5526,2015/05/17 08:24:20,  0,+20.8,+24.3,+24.9,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3317,LLLLLLLLLL,LLLL
      5527,2015/05/17 08:24:50,  0,+20.8,+24.4,+25.0,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3304,LLLLLLLLLL,LLLL
      5528,2015/05/17 08:25:20,  0,+20.8,+24.5,+25.1,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3288,LLLLLLLLLL,LLLL
      5529,2015/05/17 08:25:50,  0,+20.8,+24.7,+25.1,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3266,LLLLLLLLLL,LLLL
      5530,2015/05/17 08:26:20,  0,+20.8,+24.7,+25.2,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3244,LLLLLLLLLL,LLLL
      5531,2015/05/17 08:26:50,  0,+20.8,+24.8,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3222,LLLLLLLLLL,LLLL
      5532,2015/05/17 08:27:20,  0,+20.8,+24.9,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3202,LLLLLLLLLL,LLLL
      5533,2015/05/17 08:27:50,  0,+20.8,+25.0,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3181,LLLLLLLLLL,LLLL
      5534,2015/05/17 08:28:20,  0,+20.8,+25.1,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3158,LLLLLLLLLL,LLLL
      5535,2015/05/17 08:28:50,  0,+20.9,+25.3,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3141,LLLLLLLLLL,LLLL
      5536,2015/05/17 08:29:20,  0,+20.8,+25.4,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3120,LLLLLLLLLL,LLLL
      5537,2015/05/17 08:29:50,  0,+20.8,+25.5,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3100,LLLLLLLLLL,LLLL
      5538,2015/05/17 08:30:20,  0,+20.8,+25.5,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3052,LLLLLLLLLL,LLLL
      5539,2015/05/17 08:30:50,  0,+20.8,+25.5,+25.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2832,LLLLLLLLLL,LLLL
      5540,2015/05/17 08:31:20,  0,+20.9,+25.6,+25.2,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2667,LLLLLLLLLL,LLLL
      5541,2015/05/17 08:31:50,  0,+20.8,+25.6,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2486,LLLLLLLLLL,LLLL
      5542,2015/05/17 08:32:20,  0,+20.8,+25.5,+24.8,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2321,LLLLLLLLLL,LLLL
      5543,2015/05/17 08:32:50,  0,+20.8,+25.4,+24.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2229,LLLLLLLLLL,LLLL
      5544,2015/05/17 08:33:20,  0,+20.8,+25.5,+24.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2439,LLLLLLLLLL,LLLL
